City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp (C)
272,fort bragg,35.139,-79.006,18.08000000000004,94,100,0.0,US,1701586836,-255.06999999999994
273,kimbe,-5.5502,150.1429,27.28000000000003,90,100,1.25,PG,1701586837,-245.86999999999995
274,geraldton,-28.7667,114.6,27.230000000000018,54,97,6.17,AU,1701586838,-245.91999999999996
275,aykhal,66.0,111.5,-37.68999999999997,100,40,2.05,RU,1701586839,-310.8399999999999
276,al bayda',32.7627,21.7551,16.74000000000001,34,100,1.72,LY,1701586840,-256.40999999999997
277,uvira,-3.4067,29.1458,26.78000000000003,83,100,1.71,CD,1701586841,-246.36999999999995
278,kabare,-2.4683,28.8242,20.930000000000007,83,77,0.71,CD,1701586842,-252.21999999999997
279,sukhobezvodnoye,57.0491,44.8891,-10.639999999999986,96,100,1.51,RU,1701586843,-283.78999999999996
280,chibougamau,49.9168,-74.3659,-21.20999999999998,84,75,0.0,CA,1701586827,-294.35999999999996
281,mili,6.0815,171.735,26.340000000000032,90,100,7.94,MH,1701586846,-246.80999999999995
282,tari,12.4086,4.4914,22.180000000000007,13,36,3.39,NG,1701586847,-250.96999999999997
283,keflavik,64.0049,-22.5624,-2.759999999999991,80,40,3.09,IS,1701586848,-275.90999999999997
284,nchelenge,-9.3451,28.734,20.100000000000023,94,100,1.15,ZM,1701586849,-253.04999999999995
285,pico truncado,-46.7949,-67.9573,4.650000000000034,57,11,5.43,AR,1701586640,-268.49999999999994
286,bairnsdale,-37.8333,147.6167,18.920000000000016,70,48,1.79,AU,1701586835,-254.22999999999996
287,lata,40.1629,-8.3327,3.930000000000007,91,77,1.81,PT,1701586852,-269.21999999999997
288,quellon,-43.1167,-73.6167,5.720000000000027,92,100,1.17,CL,1701586853,-267.42999999999995
289,makoua,0.0069,15.6333,22.480000000000018,96,100,0.17,CG,1701586855,-250.66999999999996
290,bubaque,11.2833,-15.8333,27.77000000000004,59,100,1.73,GW,1701586856,-245.37999999999994
291,albufeira,37.0882,-8.2503,10.57000000000005,75,100,1.51,PT,1701586857,-262.5799999999999
292,laguna,38.421,-121.4238,14.160000000000025,84,100,4.12,US,1701586858,-258.98999999999995
293,lagos,6.5833,3.75,25.180000000000007,86,96,0.96,NG,1701586631,-247.96999999999997
294,dungannon,54.5034,-6.7672,-1.2699999999999818,89,100,1.82,GB,1701586860,-274.41999999999996
295,jaicos,-7.3592,-41.1378,28.05000000000001,49,95,2.36,BR,1701586861,-245.09999999999997
296,koksovyy,48.1967,40.5989,10.439999999999998,77,100,6.3,RU,1701586863,-262.71
297,greymouth,-42.4667,171.2,16.210000000000036,97,100,1.84,NZ,1701586864,-256.93999999999994
298,new norfolk,-42.7826,147.0587,19.28000000000003,63,34,2.11,AU,1701586865,-253.86999999999995
299,berezovyy,51.6667,135.7,-12.539999999999964,78,55,2.15,RU,1701586866,-285.68999999999994
300,lucheng,31.2336,117.2806,13.57000000000005,23,100,2.56,CN,1701586868,-259.5799999999999
301,ritchie,-29.038,24.6028,26.840000000000032,30,100,2.31,ZA,1701586869,-246.30999999999995
302,kamiiso,41.8167,140.65,1.8700000000000045,81,32,2.16,JP,1701586870,-271.28
303,laojunmiao,39.8333,97.7333,5.1200000000000045,21,0,6.24,CN,1701586871,-268.03
304,gisborne,-38.6533,178.0042,17.760000000000048,76,100,2.25,NZ,1701586872,-255.38999999999993
305,balkanabat,39.5108,54.3671,18.33000000000004,31,0,1.66,TM,1701586873,-254.81999999999994
306,isafjordur,66.0755,-23.124,-0.16999999999995907,84,100,8.12,IS,1701586874,-273.31999999999994
307,lae,-6.7221,146.9847,28.629999999999995,75,100,3.12,PG,1701586875,-244.51999999999998
308,nova vicosa,-17.8919,-39.3719,24.680000000000007,82,0,4.34,BR,1701586877,-248.46999999999997
309,usinsk,65.9939,57.5281,-11.069999999999993,95,100,0.89,RU,1701586878,-284.21999999999997
310,howard springs,-12.497,131.047,31.04000000000002,80,100,2.74,AU,1701586879,-242.10999999999996
311,acarau,-2.8856,-40.12,25.100000000000023,81,24,3.54,BR,1701586880,-248.04999999999995
312,jamestown,42.097,-79.2353,5.810000000000002,100,75,2.57,US,1701586816,-267.34
313,eno,62.8051,30.1542,-12.71999999999997,99,93,0.74,FI,1701586882,-285.86999999999995
314,kostyantynivka,48.5277,37.7069,11.75,80,100,8.01,UA,1701586885,-261.4
315,macedo de cavaleiros,41.5382,-6.9611,1.8799999999999955,90,100,1.0,PT,1701586886,-271.27
316,magadan,59.5667,150.8,-17.69999999999999,84,100,2.83,RU,1701586815,-290.84999999999997
317,tangalle,6.024,80.7911,30.090000000000032,73,40,7.07,LK,1701586888,-243.05999999999995
318,constitucion,-35.3333,-72.4167,9.879999999999995,54,0,4.73,CL,1701586889,-263.27
319,solone,48.2081,34.8721,10.870000000000005,90,100,6.68,UA,1701586890,-262.28
320,fort mcmurray,56.7268,-111.381,-12.269999999999982,85,100,2.57,CA,1701586892,-285.41999999999996
321,hailar,49.2,119.7,-6.92999999999995,87,93,5.36,CN,1701586893,-280.0799999999999
322,bara,10.3744,10.7288,25.410000000000025,18,24,2.46,NG,1701586894,-247.73999999999995
323,cuitzeo (la estancia),20.3333,-102.7833,17.52000000000004,70,100,1.32,MX,1701586895,-255.62999999999994
324,saint marys,30.7305,-81.5465,20.620000000000005,93,100,2.57,US,1701586622,-252.52999999999997
325,ponta delgada,37.7333,-25.6667,13.400000000000034,82,75,3.09,PT,1701586713,-259.74999999999994
326,la sarre,48.8002,-79.1996,-12.949999999999989,97,99,1.51,CA,1701586899,-286.09999999999997
327,agios nikolaos,35.1914,25.7133,19.430000000000007,57,100,4.63,GR,1701586901,-253.71999999999997
328,walvis bay,-22.9575,14.5053,18.379999999999995,67,100,1.61,NA,1701586904,-254.76999999999998
329,palikir - national government center,6.9248,158.1611,27.980000000000018,78,83,7.43,FM,1701586905,-245.16999999999996
330,nema,57.5067,50.5011,-14.659999999999968,96,33,2.02,RU,1701586906,-287.80999999999995
331,saint-joseph,-21.3667,55.6167,27.480000000000018,85,81,3.99,RE,1701586805,-245.66999999999996
332,qui nhon,13.7667,109.2333,26.77000000000004,83,81,3.4,VN,1701586832,-246.37999999999994
333,tanout,14.9709,8.8879,21.04000000000002,16,5,3.53,NE,1701586910,-252.10999999999996
334,zhangzhou,24.5133,117.6556,22.57000000000005,54,41,3.18,CN,1701586911,-250.57999999999993
335,xiaoweizhai,26.1903,107.5125,9.960000000000036,85,100,1.31,CN,1701586912,-263.18999999999994
336,gadzhiyevo,69.2551,33.3362,-1.2899999999999636,90,100,5.94,RU,1701586913,-274.43999999999994
337,al jawf,29.5,38.75,18.060000000000002,41,0,4.74,SA,1701586915,-255.08999999999997
338,ujae,8.9322,165.7642,27.890000000000043,75,100,9.01,MH,1701586916,-245.25999999999993
339,azul,-36.777,-59.8585,10.270000000000039,58,98,2.14,AR,1701586917,-262.87999999999994
340,mbandaka,0.0487,18.2603,21.600000000000023,96,100,2.22,CD,1701586919,-251.54999999999995
341,bahir dar,11.5936,37.3908,22.05000000000001,51,32,1.54,ET,1701586916,-251.09999999999997
342,lompoc,34.6391,-120.4579,12.740000000000009,88,0,4.02,US,1701586921,-260.40999999999997
343,changli,39.7042,119.1506,7.400000000000034,23,0,5.94,CN,1701586922,-265.74999999999994
344,horta,38.5333,-28.6333,14.32000000000005,57,99,8.24,PT,1701586924,-258.8299999999999
345,guane,22.2025,-84.0875,23.5,94,47,2.09,CU,1701586925,-249.64999999999998
346,santana,-0.0583,-51.1817,28.100000000000023,78,61,3.09,BR,1701586798,-245.04999999999995
347,ula,22.7225,88.5556,27.99000000000001,61,40,3.6,IN,1701586927,-245.15999999999997
348,bredy,52.4153,60.3411,-4.42999999999995,75,7,8.6,RU,1701586928,-277.5799999999999
349,hotan,37.0997,79.9269,8.220000000000027,23,72,2.48,CN,1701586929,-264.92999999999995
350,turkmenbasy,40.0222,52.9552,15.78000000000003,49,0,2.95,TM,1701586930,-257.36999999999995
351,sidney,-33.8679,151.2073,24.189999999999998,71,40,11.83,AU,1701586804,-248.95999999999998
352,grande prairie,55.1667,-118.8027,-3.4799999999999613,76,2,2.13,CA,1701586933,-276.62999999999994
353,padang,-0.9492,100.3543,28.390000000000043,78,98,2.53,ID,1701586790,-244.75999999999993
354,sabang,5.8933,95.3214,27.010000000000048,81,100,5.31,ID,1701586935,-246.13999999999993
355,argo,37.6333,22.7333,14.879999999999995,78,100,1.38,GR,1701586936,-258.27
356,east ballina,-28.8667,153.5833,29.33000000000004,72,71,5.16,AU,1701586938,-243.81999999999994
357,dennery,13.8996,-60.8879,26.32000000000005,84,27,0.89,LC,1701586939,-246.82999999999993
358,mhamid,29.82,-5.72,13.810000000000002,41,0,4.32,MA,1701586940,-259.34
359,kayangel,8.0823,134.7173,28.850000000000023,78,72,8.25,PW,1701586941,-244.29999999999995
360,kathmandu,27.7167,85.3167,21.120000000000005,35,20,1.54,NP,1701586700,-252.02999999999997
361,mednogorsk,51.4128,57.595,-5.099999999999966,90,100,6.26,RU,1701586943,-278.24999999999994
362,sao jose da coroa grande,-8.8978,-35.1478,25.600000000000023,84,80,3.15,BR,1701586945,-247.54999999999995
363,mount darwin,-16.7725,31.5838,25.870000000000005,37,3,3.05,ZW,1701586946,-247.27999999999997
364,kavaratti,10.5669,72.642,28.660000000000025,73,96,5.95,IN,1701586947,-244.48999999999995
365,murun-kuren,49.6342,100.1625,-6.909999999999968,77,7,1.79,MN,1701586948,-280.05999999999995
366,bardai,11.65,7.2333,21.010000000000048,15,9,3.03,NG,1701586950,-252.13999999999993
367,salem,11.65,78.1667,28.110000000000014,74,75,2.06,IN,1701586863,-245.03999999999996
368,mana,5.6592,-53.7767,25.010000000000048,87,17,3.68,GF,1701586952,-248.13999999999993
369,queenstown,-31.8976,26.8753,28.310000000000002,28,91,6.63,ZA,1701586913,-244.83999999999997
370,dondukovskaya,44.8819,40.3627,14.689999999999998,58,100,1.63,RU,1701586954,-258.46
371,gobabis,-22.45,18.9667,24.05000000000001,47,100,4.96,NA,1701586955,-249.09999999999997
372,vila franca do campo,37.7167,-25.4333,13.230000000000018,69,100,7.26,PT,1701586956,-259.91999999999996
373,clarion,41.2148,-79.3853,8.260000000000048,95,100,0.98,US,1701586957,-264.88999999999993
374,timimoun,29.2639,0.231,14.090000000000032,47,0,7.71,DZ,1701586958,-259.05999999999995
375,smidovich,48.6,133.8167,-14.159999999999968,94,78,3.58,RU,1701586961,-287.30999999999995
376,smithers,54.7804,-127.1743,-3.819999999999993,100,100,1.03,CA,1701586962,-276.96999999999997
377,zhangatas,43.5667,69.75,11.610000000000014,54,100,10.7,KZ,1701586963,-261.53999999999996
378,molde,62.7375,7.1591,-5.159999999999968,86,14,5.14,NO,1701586866,-278.30999999999995
379,isangel,-19.55,169.2667,25.360000000000014,77,67,4.53,VU,1701586965,-247.78999999999996
380,santa elena de uairen,4.6167,-61.1333,18.910000000000025,75,5,1.75,VE,1701586966,-254.23999999999995
381,ad dilam,23.9915,47.1627,21.879999999999995,24,55,1.26,SA,1701586846,-251.26999999999998
382,tidjikja,18.5564,-11.4271,21.939999999999998,32,33,4.35,MR,1701586968,-251.20999999999998
383,beipiao,41.7919,120.7792,3.8100000000000023,28,6,4.29,CN,1701586969,-269.34
384,guacimo,10.2104,-83.6807,22.960000000000036,88,100,1.1,CR,1701586971,-250.18999999999994
385,richards bay,-28.783,32.0377,28.379999999999995,48,5,5.89,ZA,1701586972,-244.76999999999998
386,port saint john's,-31.6229,29.5448,27.0,63,72,2.51,ZA,1701586974,-246.14999999999998
387,necochea,-38.5473,-58.7368,8.53000000000003,60,0,1.26,AR,1701586975,-264.61999999999995
388,san julian,21.0167,-102.1667,14.870000000000005,55,100,0.45,MX,1701586976,-258.28
389,kirensk,57.7853,108.1119,-6.329999999999984,87,100,4.29,RU,1701586978,-279.47999999999996
390,chui,-33.6971,-53.4616,17.120000000000005,94,0,2.83,UY,1701586979,-256.03
391,babolsar,36.7025,52.6576,17.25,55,0,2.05,IR,1701586980,-255.89999999999998
392,rajnagar,24.8833,79.9167,27.629999999999995,44,20,3.58,IN,1701586981,-245.51999999999998
393,mwaya,-9.55,33.95,26.28000000000003,72,82,0.87,TZ,1701586983,-246.86999999999995
394,ha'il,27.5219,41.6907,17.010000000000048,67,0,3.09,SA,1701586984,-256.13999999999993
395,al khawr,25.7667,51.3167,24.970000000000027,45,6,5.02,QA,1701586985,-248.17999999999995
396,nelson bay,-32.7167,152.15,24.49000000000001,75,20,2.68,AU,1701586986,-248.65999999999997
397,hasaki,35.7333,140.8333,13.220000000000027,44,0,7.35,JP,1701586987,-259.92999999999995
398,bikenibeu village,1.3673,173.1241,27.980000000000018,78,75,3.09,KI,1701586989,-245.16999999999996
399,ghat,24.9647,10.1728,18.860000000000014,18,0,1.96,LY,1701586990,-254.28999999999996
400,adamus,46.3,24.2333,2.090000000000032,79,100,5.92,RO,1701586991,-271.05999999999995
401,jurm,36.8648,70.8342,10.860000000000014,22,100,0.48,AF,1701586992,-262.28999999999996
402,nouadhibou,20.931,-17.0347,18.99000000000001,94,75,4.63,MR,1701586993,-254.15999999999997
403,rikaze,29.25,88.8833,4.920000000000016,18,0,1.16,CN,1701586994,-268.22999999999996
404,alofi,-19.0595,-169.9187,25.700000000000045,83,28,8.08,NU,1701586995,-247.44999999999993
405,dryden,49.7833,-92.7503,-4.729999999999961,82,100,3.6,CA,1701586996,-277.87999999999994
406,kidal,18.4411,1.4078,22.29000000000002,9,7,4.2,ML,1701586998,-250.85999999999996
407,yeppoon,-23.1333,150.7333,22.879999999999995,78,100,5.27,AU,1701586999,-250.26999999999998
408,guilin,25.2819,110.2864,11.230000000000018,86,100,1.67,CN,1701586977,-261.91999999999996
409,hakui,36.8833,136.7833,7.1200000000000045,67,96,6.7,JP,1701587001,-266.03
410,ghanzi,-21.5667,21.7833,29.77000000000004,23,16,3.92,BW,1701587002,-243.37999999999994
411,luganville,-15.5333,167.1667,27.100000000000023,82,100,5.21,VU,1701587003,-246.04999999999995
412,minas de marcona,-15.2119,-75.1103,13.75,87,75,5.48,PE,1701587005,-259.4
413,cynthiana,38.3904,-84.2941,11.450000000000045,95,100,2.96,US,1701587006,-261.69999999999993
414,huarmey,-10.0681,-78.1522,19.920000000000016,89,61,3.76,PE,1701587007,-253.22999999999996
415,ust-tsilma,65.441,52.1498,-10.769999999999982,98,100,0.89,RU,1701587008,-283.91999999999996
416,tual,-5.6667,132.75,27.620000000000005,76,100,6.62,ID,1701587009,-245.52999999999997
417,ahtari,62.554,24.0619,-11.919999999999959,97,100,0.99,FI,1701587010,-285.06999999999994
418,strelka,58.0728,93.0344,-5.810000000000002,94,100,1.97,RU,1701587011,-278.96
419,arawa,-6.2132,155.5367,26.890000000000043,91,100,1.46,PG,1701587012,-246.25999999999993
420,sao paulo de olivenca,-3.3783,-68.8725,22.870000000000005,99,100,0.99,BR,1701587014,-250.27999999999997
421,karema,-6.8205,30.4389,23.379999999999995,79,100,2.1,TZ,1701587015,-249.76999999999998
422,maumere,-8.6199,122.2111,29.970000000000027,70,40,0.24,ID,1701587016,-243.17999999999995
423,chita,52.0333,113.55,-1.92999999999995,51,20,6.0,RU,1701586995,-275.0799999999999
424,mangrol,21.1167,70.1167,29.340000000000032,56,0,3.57,IN,1701587018,-243.80999999999995
425,iquique,-20.2208,-70.1431,18.260000000000048,78,51,1.03,CL,1701587020,-254.88999999999993
426,sengkang,-4.1279,120.0297,31.80000000000001,60,61,1.21,ID,1701587021,-241.34999999999997
427,nuuk,64.1835,-51.7216,0.34000000000003183,59,100,3.09,GL,1701587000,-272.80999999999995
428,colchani,-20.3,-66.9333,10.900000000000034,40,100,1.36,BO,1701587023,-262.24999999999994
429,qa'en,33.7265,59.1844,14.610000000000014,21,0,1.14,IR,1701587024,-258.53999999999996
430,usogorsk,63.4106,48.6872,-13.519999999999982,98,94,1.47,RU,1701587026,-286.66999999999996
431,moyale,3.5167,39.0584,26.129999999999995,34,99,4.99,KE,1701587027,-247.01999999999998
432,trincomalee,8.5711,81.2335,28.02000000000004,78,100,7.01,LK,1701587028,-245.12999999999994
433,kismayo,-0.3582,42.5454,29.75,66,16,6.24,SO,1701587029,-243.39999999999998
434,polyarnyy,69.1989,33.4478,-1.5399999999999636,90,100,5.39,RU,1701587030,-274.68999999999994
435,mammoth lakes,37.6485,-118.9721,-1.5199999999999818,64,0,2.57,US,1701587031,-274.66999999999996
436,belfast,54.5833,-5.9333,-0.0999999999999659,93,100,1.54,GB,1701586444,-273.24999999999994
437,paita,-5.0892,-81.1144,20.220000000000027,87,28,5.27,PE,1701587018,-252.92999999999995
438,presque isle,46.6811,-68.0159,0.160000000000025,91,100,1.54,US,1701587035,-272.98999999999995
439,acajutla,13.5928,-89.8275,25.950000000000045,80,4,3.16,SV,1701587036,-247.19999999999993
440,eldorado,-23.7869,-54.2836,22.450000000000045,90,14,1.55,BR,1701587037,-250.69999999999993
441,san vicente,-26.6167,-54.1333,20.25,96,100,0.53,AR,1701587038,-252.89999999999998
442,durban,-29.8579,31.0292,25.510000000000048,68,0,7.79,ZA,1701586791,-247.63999999999993
443,kone,-21.0595,164.8658,27.370000000000005,64,100,1.82,NC,1701587041,-245.77999999999997
444,crane,31.3974,-102.3501,9.439999999999998,33,0,3.35,US,1701587042,-263.71
445,huilong,31.8111,121.655,11.120000000000005,35,20,2.93,CN,1701586913,-262.03
446,battagram,34.6772,73.0233,17.08000000000004,25,100,1.11,PK,1701586924,-256.06999999999994
447,kilindoni,-7.9139,39.6668,27.640000000000043,75,100,2.74,TZ,1701587045,-245.50999999999993
448,alto barinas,8.5931,-70.2261,23.430000000000007,64,100,1.96,VE,1701587046,-249.71999999999997
449,migne,46.6274,0.3146,-0.01999999999998181,49,0,5.14,FR,1701587047,-273.16999999999996
450,oranjemund,-28.55,16.4333,18.560000000000002,71,0,7.03,NA,1701587048,-254.58999999999997
451,buala,-8.145,159.5921,25.24000000000001,92,100,3.42,SB,1701587050,-247.90999999999997
452,lokomotivnyy,53.0118,60.5684,-4.769999999999982,76,19,9.83,RU,1701587051,-277.91999999999996
453,marsh harbour,26.5412,-77.0636,25.30000000000001,88,62,4.02,BS,1701587052,-247.84999999999997
454,ardakan,32.31,54.0175,18.090000000000032,23,0,2.06,IR,1701587053,-255.05999999999995
455,pacific grove,36.6177,-121.9166,11.939999999999998,90,0,2.06,US,1701587054,-261.21
456,sena madureira,-9.0656,-68.6569,22.78000000000003,91,82,1.24,BR,1701587055,-250.36999999999995
457,fisterra,42.9049,-9.2629,11.53000000000003,69,100,11.86,ES,1701587056,-261.61999999999995
458,copala,16.65,-98.9833,25.02000000000004,81,11,1.52,MX,1701587057,-248.12999999999994
459,shakawe,-18.3667,21.85,29.54000000000002,42,51,1.99,BW,1701587058,-243.60999999999996
460,quang ngai,15.1167,108.8,25.930000000000007,86,100,3.42,VN,1701587059,-247.21999999999997
461,san marcos de colon,13.4333,-86.8,17.360000000000014,93,18,2.49,HN,1701587061,-255.78999999999996
462,holmsund,63.706,20.3641,-9.029999999999973,78,100,3.13,SE,1701587062,-282.17999999999995
463,fort st. john,56.2499,-120.8529,-8.539999999999964,88,10,0.79,CA,1701587063,-281.68999999999994
464,christchurch,-43.5333,172.6333,14.950000000000045,62,75,7.72,NZ,1701586804,-258.19999999999993
465,korla,41.7597,86.1469,5.020000000000039,33,0,3.74,CN,1701587065,-268.12999999999994
466,jasper,37.2001,-94.3502,4.439999999999998,81,40,4.12,US,1701586940,-268.71
467,den burg,53.0542,4.7972,1.990000000000009,93,100,4.63,NL,1701587067,-271.15999999999997
468,thames,-37.1333,175.5333,17.890000000000043,98,100,6.53,NZ,1701587070,-255.25999999999993
469,shimanovsk,52.0,127.7,-7.819999999999993,73,100,3.86,RU,1701586807,-280.96999999999997
470,jayapura,-2.5333,140.7,28.370000000000005,73,89,2.33,ID,1701587072,-244.77999999999997
471,siwa oasis,29.2041,25.5195,16.53000000000003,72,100,3.15,EG,1701586883,-256.61999999999995
472,tavda,58.0425,65.2726,-15.639999999999986,86,100,5.86,RU,1701587075,-288.78999999999996
473,blythe,33.6103,-114.5964,7.25,49,0,1.54,US,1701587076,-265.9
474,strezhevoy,60.7333,77.5889,-17.23999999999998,98,77,0.89,RU,1701586944,-290.39
475,le port,-20.9373,55.2919,29.980000000000018,87,31,4.11,RE,1701586812,-243.16999999999996
476,san patricio,28.017,-97.5169,17.129999999999995,68,100,2.66,US,1701587080,-256.02
477,lodwar,3.1191,35.5973,31.920000000000016,37,2,5.88,KE,1701587081,-241.22999999999996
478,campos belos,-13.0367,-46.7717,21.140000000000043,78,100,0.47,BR,1701587082,-252.00999999999993
479,sungjibaegam,41.2428,128.7989,-6.279999999999973,65,0,1.32,KP,1701587083,-279.42999999999995
480,kapa'a,22.0752,-159.319,22.99000000000001,91,40,2.57,US,1701587084,-250.15999999999997
481,belyy yar,53.6039,91.3903,1.9399999999999977,69,0,4.0,RU,1701587086,-271.21
482,aibak,36.2647,68.0155,15.510000000000048,31,91,1.27,AF,1701587087,-257.63999999999993
483,boyolangu,-8.1181,111.8935,29.25,69,70,4.36,ID,1701587088,-243.89999999999998
484,dingcheng,32.1272,115.0394,13.390000000000043,28,100,0.42,CN,1701586950,-259.75999999999993
485,mariehamn,60.0973,19.9348,-2.319999999999993,80,100,4.63,AX,1701586816,-275.46999999999997
486,vernon,50.2581,-119.2691,-2.5299999999999727,86,34,0.89,CA,1701587091,-275.67999999999995
487,bilicenii vechi,47.6564,28.0472,2.1899999999999977,63,96,7.93,MD,1701587092,-270.96
488,east london,-33.0153,27.9116,23.370000000000005,73,100,2.06,ZA,1701586878,-249.77999999999997
489,port douglas,-16.4833,145.4667,28.05000000000001,71,99,2.19,AU,1701587095,-245.09999999999997
490,yaren,-0.5472,166.916,28.04000000000002,78,100,2.73,NR,1701587096,-245.10999999999996
491,sambava,-14.2667,50.1667,28.400000000000034,71,100,3.41,MG,1701587097,-244.74999999999994
492,lionel town,17.8101,-77.2406,24.980000000000018,81,8,4.41,JM,1701587098,-248.16999999999996
493,pereslavl'-zalesskiy,56.7393,38.8563,-9.479999999999961,95,100,2.95,RU,1701587099,-282.62999999999994
494,almodovar del rio,37.8336,-5.0167,3.490000000000009,100,40,4.63,ES,1701587100,-269.65999999999997
495,novodvinsk,64.4165,40.8122,-15.139999999999986,99,88,1.14,RU,1701586948,-288.28999999999996
496,faya-largeau,17.9257,19.1043,23.640000000000043,15,3,7.66,TD,1701587102,-249.50999999999993
497,tenno,39.9,139.9667,4.410000000000025,96,100,5.06,JP,1701587104,-268.73999999999995
498,happy valley-goose bay,53.3168,-60.3315,-13.529999999999973,74,5,1.8,CA,1701587105,-286.67999999999995
499,yanchep,-31.55,115.6833,28.340000000000032,59,0,5.11,AU,1701587106,-244.80999999999995
500,paradip garh,20.3167,86.6167,27.710000000000036,53,100,6.35,IN,1701587107,-245.43999999999994
501,oamaru,-45.0784,170.9801,10.770000000000039,78,100,4.07,NZ,1701587108,-262.37999999999994
502,tsiombe,-25.3,45.4833,26.52000000000004,38,0,7.94,MG,1701587109,-246.62999999999994
503,nizhniy odes,63.6445,54.856,-11.819999999999993,97,100,1.16,RU,1701587110,-284.96999999999997
504,tongliao,43.6125,122.2653,-1.329999999999984,69,9,7.18,CN,1701587112,-274.47999999999996
505,jingdezhen,29.2947,117.2079,11.54000000000002,48,100,0.49,CN,1701586923,-261.60999999999996
506,rauma,61.1272,21.5113,-10.979999999999961,93,100,2.23,FI,1701587028,-284.12999999999994
507,ubud,-8.5098,115.2654,27.370000000000005,74,95,2.73,ID,1701587041,-245.77999999999997
508,mananjary,-21.2167,48.3333,24.629999999999995,59,51,3.45,MG,1701587116,-248.51999999999998
509,magnitka,55.3475,59.6961,-8.899999999999977,92,100,5.87,RU,1701587117,-282.04999999999995
510,cherepovets,59.1333,37.9,-7.099999999999966,86,100,2.0,RU,1701587103,-280.24999999999994
511,opuwo,-18.0607,13.84,22.420000000000016,71,100,0.71,NA,1701586855,-250.72999999999996
512,dudinka,69.4058,86.1778,-29.879999999999967,92,14,4.87,RU,1701587120,-303.03
513,custodia,-8.0875,-37.6431,22.430000000000007,75,54,3.48,BR,1701587121,-250.71999999999997
514,afaahiti,-17.75,-149.2833,26.930000000000007,84,36,9.52,PF,1701587123,-246.21999999999997
515,jinghong,21.991,100.7341,24.810000000000002,75,95,0.9,CN,1701587124,-248.33999999999997
516,illapel,-31.6308,-71.1653,16.510000000000048,66,3,1.01,CL,1701587125,-256.63999999999993
517,boa vista,2.8197,-60.6733,26.99000000000001,69,0,5.66,BR,1701587126,-246.15999999999997
518,camacupa,-12.0167,17.4833,18.350000000000023,90,100,0.77,AO,1701587127,-254.79999999999995
519,aswan,24.0934,32.907,24.0,32,0,3.49,EG,1701587129,-249.14999999999998
520,port-vila,-17.7338,168.3219,25.78000000000003,81,100,5.34,VU,1701587130,-247.36999999999995
521,onsong,42.9572,129.9933,-2.6999999999999886,58,0,0.84,KP,1701587131,-275.84999999999997
522,morondava,-20.2833,44.2833,29.470000000000027,62,0,4.62,MG,1701587132,-243.67999999999995
523,mahanje,-9.9333,35.3333,25.340000000000032,65,56,1.33,TZ,1701587133,-247.80999999999995
524,amahai,-3.3333,128.9167,29.610000000000014,70,62,3.11,ID,1701587134,-243.53999999999996
525,cestos city,5.46,-9.5828,26.05000000000001,84,7,2.14,LR,1701587135,-247.09999999999997
526,newman,37.3138,-121.0208,10.590000000000032,86,89,0.84,US,1701587137,-262.55999999999995
527,basco,20.4487,121.9702,25.480000000000018,83,96,8.82,PH,1701587138,-247.66999999999996
528,sao jose de ribamar,-2.5619,-44.0542,28.210000000000036,85,100,4.88,BR,1701587104,-244.93999999999994
529,alpine,32.835,-116.7664,11.07000000000005,69,0,1.54,US,1701587142,-262.0799999999999
530,antalaha,-14.9003,50.2788,28.910000000000025,67,47,3.4,MG,1701587143,-244.23999999999995
531,puerto maldonado,-12.6,-69.1833,23.930000000000007,83,100,0.86,PE,1701587146,-249.21999999999997
532,saint-francois,46.4154,3.9054,-4.639999999999986,94,43,2.06,FR,1701587147,-277.78999999999996
533,igarka,67.4667,86.5833,-30.44999999999999,98,18,4.29,RU,1701587134,-303.59999999999997
534,cafayate,-26.073,-65.9761,21.54000000000002,79,52,0.92,AR,1701587149,-251.60999999999996
535,borba,-4.3878,-59.5939,23.970000000000027,97,100,0.33,BR,1701587150,-249.17999999999995
536,embi,48.8264,58.1442,0.8700000000000045,62,85,5.56,KZ,1701586885,-272.28
537,benguela,-12.5763,13.4055,27.33000000000004,71,100,4.74,AO,1701587152,-245.81999999999994
538,champerico,14.3,-91.9167,25.700000000000045,80,5,2.8,GT,1701587153,-247.44999999999993
539,carutapera,-1.195,-46.02,26.060000000000002,84,100,3.01,BR,1701587154,-247.08999999999997
540,pisco,-13.7,-76.2167,18.340000000000032,88,100,4.63,PE,1701587155,-254.80999999999995
541,uliastay,47.7417,96.8444,-5.259999999999991,79,96,0.97,MN,1701587157,-278.40999999999997
542,lunen,51.6167,7.5167,1.6200000000000045,88,100,3.09,DE,1701587104,-271.53
543,plaza huincul,-38.926,-69.2086,6.75,10,0,4.02,AR,1701587155,-266.4
544,at taj,24.2049,23.2857,17.120000000000005,29,6,3.57,LY,1701587160,-256.03
545,sorso,40.8,8.5772,7.550000000000011,59,6,6.69,IT,1701587161,-265.59999999999997
546,eskisehir,39.7767,30.5206,6.9500000000000455,93,0,0.51,TR,1701587161,-266.19999999999993
547,san luis de la loma,17.2706,-100.8939,25.58000000000004,74,97,1.84,MX,1701587164,-247.56999999999994
548,tandlianwala,31.0333,73.1333,24.660000000000025,27,0,1.62,PK,1701587165,-248.48999999999995
